City,DateTime,Temperature,FeelsLike,Dew,Humidity,Precipitation,PrecipitationProbability,PrecipitationType,Snow,SnowDepth,WindGust,WindSpeed,WindDirection,SeaLevelPressure,CloudCover,Visibility,SolarRadiation,SolarEnergy,UVIndex,SevereRisk,Conditions,Icon,Stations
Chicago,2024-12-17T09:00:00,33.2,25.7,15.7,48.25,0,22.6,,0,0,20.6,8.9,309.2,1028,0,15,54,0.2,1,10,Clear,clear-day,
Chicago,2024-12-17T10:00:00,35,28.2,14.8,43.18,0,22.6,,0,0,17.9,8.5,317.7,1028,0.6,15,153,0.6,2,10,Clear,clear-day,
Chicago,2024-12-17T11:00:00,36.6,30.5,13.7,38.63,0,22.6,,0,0,15,7.8,326.2,1027,1.2,15,252,0.9,3,10,Clear,clear-day,
Chicago,2024-12-17T12:00:00,38.4,33,12.8,34.6,0,22.6,,0,0,12.3,7.4,334.7,1027,1.8,15,351,1.3,4,10,Clear,clear-day,
Chicago,2024-12-17T13:00:00,39.1,34.7,12.5,33.11,0,25.8,,0,0,10.3,6,334.3,1027,2.9,15,340,1.2,3,10,Clear,clear-day,
Chicago,2024-12-17T14:00:00,40,36.5,12.3,31.71,0,25.8,,0,0,8.3,4.9,334,1027,3.9,15,328,1.2,3,10,Clear,clear-day,
Chicago,2024-12-17T15:00:00,40.7,38.6,11.9,30.35,0,25.8,,0,0,6.3,3.6,333.6,1027,5,15,317,1.1,3,10,Clear,clear-day,
Chicago,2024-12-17T16:00:00,39.6,37.8,12.5,32.42,0,25.8,,0,0,5.1,3.1,342.3,1027,5,15,211,0.8,2,10,Clear,clear-day,
Chicago,2024-12-17T17:00:00,38.7,38.7,13.2,34.66,0,25.8,,0,0,3.8,2.9,351.1,1028,5,15,106,0.4,0,10,Clear,clear-night,
Chicago,2024-12-17T18:00:00,37.7,37.7,13.7,37.02,0.039,25.8,rain,0,0,2.7,2.5,359.8,1028,5,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-17T19:00:00,37.1,37.1,14.1,38.42,0,22.6,,0,0,2,1.8,276.1,1028,5,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-17T20:00:00,36.6,36.6,14.3,39.55,0,22.6,,0,0,1.6,1.3,192.3,1028,5,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-17T21:00:00,36,36,14.6,41.05,0,22.6,,0,0,0.9,0.7,108.6,1028,5,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-17T22:00:00,35.7,35.7,15.3,42.97,0,22.6,,0,0,1.8,1.6,126.5,1028,5,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-17T23:00:00,35.1,35.1,16.1,45.29,0,22.6,,0,0,2.9,2.7,144.5,1027,5,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-18T00:00:00,34.8,31.8,16.8,47.4,0,22.6,,0,0,3.8,3.6,162.4,1027,5,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-18T01:00:00,34.4,31.1,17.9,50.38,0,22.6,,0,0,5.1,3.8,164.2,1027,5.2,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-18T02:00:00,34.1,30.2,18.9,53.53,0,22.6,,0,0,6.3,4.3,166,1027,5.4,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-18T03:00:00,33.7,29.6,20,56.87,0,22.6,,0,0,7.6,4.5,167.8,1027,5.6,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-18T04:00:00,34.1,29.4,19.7,55.2,0,22.6,,0,0,10.1,5.1,166.7,1026,37.1,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-18T05:00:00,34.2,29.2,19.1,53.56,0,22.6,,0,0,12.8,5.6,165.7,1026,68.5,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-18T06:00:00,34.6,29.1,18.8,51.99,0.008,22.6,"rain,snow",0,0,15.2,6.3,164.6,1025,100,15,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-18T07:00:00,35.1,29.5,18.6,50.49,0,19.4,,0,0,17.9,6.7,164.1,1025,100,15,8,0,0,10,Overcast,cloudy,
Chicago,2024-12-18T08:00:00,35.7,29.8,18.2,48.66,0,19.4,,0,0,20.4,7.2,163.6,1024,100,15,17,0.1,0,10,Overcast,cloudy,
Chicago,2024-12-18T09:00:00,36.2,30.2,18,47.27,0,19.4,snow,0,0,23,7.6,163.1,1024,100,15,25,0.1,0,10,Overcast,cloudy,
Chicago,2024-12-18T10:00:00,37.5,31.4,17.9,44.63,0,19.4,,0,0,24.8,8.3,167.7,1023,100,15,46,0.2,0,10,Overcast,cloudy,
Chicago,2024-12-18T11:00:00,38.7,32.5,17.9,42.48,0,19.4,,0,0,26.4,9.2,172.3,1022,100,15,66,0.2,1,10,Overcast,cloudy,
Chicago,2024-12-18T12:00:00,40,33.7,17.7,40.13,0,19.4,,0,0,28.2,9.8,176.9,1021,100,15,87,0.3,1,10,Overcast,cloudy,
Chicago,2024-12-18T13:00:00,39.8,33.5,19.3,43.32,0,16.1,,0,0,27.3,9.8,178.9,1020,100,15,64,0.2,1,10,Overcast,cloudy,
Chicago,2024-12-18T14:00:00,39.5,33.1,20.7,46.71,0,16.1,,0,0,26.6,9.8,180.9,1019,100,15,40,0.1,0,10,Overcast,cloudy,
Chicago,2024-12-18T15:00:00,39.3,32.8,22.4,50.38,0,16.1,rain,0,0,25.7,9.8,182.9,1018,100,15,17,0.1,0,10,Overcast,cloudy,
Chicago,2024-12-18T16:00:00,38.6,32.6,25.4,58.89,0,16.1,,0,0,23.3,8.5,196.1,1018,100,14.5,11,0,0,10,Overcast,cloudy,
Chicago,2024-12-18T17:00:00,38,32.5,28.7,68.74,0,16.1,,0,0,20.6,7.4,209.2,1018,100,14,6,0,0,10,Overcast,cloudy,
Chicago,2024-12-18T18:00:00,37.3,32.5,31.7,80.07,0,16.1,rain,0,0,18.1,6,222.4,1018,100,13.5,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-18T19:00:00,37.3,32.8,32.4,82.43,0,19.4,,0,0,16.6,5.6,233.5,1018,96.6,14,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-18T20:00:00,37.5,33.2,33.3,84.86,0,19.4,,0,0,15,5.4,244.6,1018,93.3,14.5,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-18T21:00:00,37.5,33.6,34.1,87.33,0,19.4,,0,0,13.4,4.9,255.7,1018,89.9,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-18T22:00:00,37.3,33.2,33.9,87.32,0,19.4,,0,0,14.8,5.1,269.9,1018,60,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-18T23:00:00,37.3,33,33.9,87.32,0,19.4,,0,0,16.1,5.4,284.1,1018,30,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Seattle,2024-12-01T00:00:00,37.6,37.6,34.4,88.15,0,0,,0,0,3.4,0.8,7,1025,3.4,8.1,0,0,0,10,Clear,clear-night,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-01T01:00:00,36.1,36.1,33.8,91.06,0,0,,0,0,3.4,0.6,3,1024.8,3.4,8.9,0,0,0,10,Clear,clear-night,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-01T02:00:00,35.6,35.6,33.1,90.84,0,0,,0,0,3.4,1,3,1024.7,5.5,8.9,0,0,0,10,Clear,clear-night,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-01T03:00:00,34,34,32.3,93.41,0,0,,0,0,3.4,1,360,1024.9,37.6,8.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"KPWT,KSEA,KBFI,F0821,KRNT"
Seattle,2024-12-01T04:00:00,34.2,34.2,32.1,91.73,0,0,,0,0,4.7,1.4,41,1024.6,89.3,7.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-01T05:00:00,34,34,32.5,94.12,0,0,,0,0,4.7,1.2,6,1024.8,37.5,3.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"KSEA,KBFI,F0821,KRNT"
Seattle,2024-12-01T06:00:00,33.5,30.3,31.7,93.1,0,0,,0,0,4.7,3.5,106,1024.7,82.6,3.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821"
Seattle,2024-12-01T07:00:00,33.6,33.6,32.5,95.83,0,0,freezingrain,0,0,4.7,1,1,1024.9,92.3,1.5,0,0,0,10,Overcast,cloudy,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-01T08:00:00,34.1,34.1,33.6,97.86,0,0,,0,0,4.7,1.4,8,1024.6,96.2,0.4,25,0.1,0,10,Overcast,fog,"KPWT,KSEA,KBFI,F0821,KRNT"
Seattle,2024-12-01T09:00:00,35.5,35.5,34.7,97.02,0,0,,0,0,4.7,1.5,3,1025.3,93.2,0.8,135,0.5,1,10,Overcast,fog,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-01T10:00:00,39.3,39.3,37.8,94.02,0,0,,0,0,3.4,1.7,8,1025.2,37.8,6.8,253,0.9,3,10,Partially cloudy,partly-cloudy-day,"KPWT,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-01T11:00:00,44.2,44.2,38.5,80.23,0,0,,0,0,3.4,1.3,3,1025.1,12.7,9.9,319,1.1,3,10,Clear,clear-day,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-01T12:00:00,46.8,44.3,39.4,75.34,0,0,,0,0,3.4,5.2,9,1024.6,12.1,9.9,334,1.2,3,10,Clear,clear-day,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-01T13:00:00,46.8,44.6,39.2,74.91,0,0,,0,0,4.7,4.7,1,1024.1,6.9,8.7,269,1,3,10,Clear,clear-day,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-01T14:00:00,48.1,45.9,39.2,70.95,0,0,,0,0,4.7,5.2,129,1023.9,6.9,9.7,200,0.7,2,10,Clear,clear-day,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-01T15:00:00,49.1,49.1,39.4,69.07,0,0,,0,0,4.7,1.5,304,1023.7,35.2,9.9,55,0.2,1,10,Partially cloudy,partly-cloudy-day,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-01T16:00:00,47.7,47.7,39.6,73.55,0,0,,0,0,4.7,2.7,330,1024,6.9,9.9,11,0,0,10,Clear,clear-day,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-01T17:00:00,45.2,45.2,38.7,78.08,0,0,,0,0,3.4,1,2,1024.2,4.4,9.7,0,0,0,10,Clear,clear-night,"KPWT,KSEA,KBFI,KPAE,F0821"
Seattle,2024-12-01T18:00:00,41.7,41.7,37.8,85.69,0,0,,0,0,3.4,0.8,359,1024.4,7,9.9,0,0,0,10,Clear,clear-night,"KPWT,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-01T19:00:00,40.1,40.1,37,88.66,0,0,,0,0,3.4,0.7,359,1024.6,7.3,9.4,0,0,0,10,Clear,clear-night,"KPWT,KSEA,KBFI,F0821,KRNT"
Seattle,2024-12-01T20:00:00,38.9,38.9,36.3,90.16,0,0,,0,0,3.4,0.9,7,1024.9,7,8.1,0,0,0,10,Clear,clear-night,"KPWT,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-01T21:00:00,37.3,37.3,35,91.3,0,0,,0,0,3.4,0.1,1,1025.3,9.2,6.6,0,0,0,10,Clear,clear-night,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-01T22:00:00,36.1,36.1,33.9,91.71,0,0,,0,0,3.4,1.6,53,1025.5,5.8,6.9,0,0,0,10,Clear,clear-night,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-01T23:00:00,34.9,34.9,33.4,94.1,0,0,rain,0,0,3.4,0.5,17,1025.8,18,4.4,0,0,0,10,Clear,clear-night,"KPWT,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-02T00:00:00,33.2,28.9,32,95.06,0,0,rain,0,0,3.4,4.6,131,1025.7,27.1,4.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-02T01:00:00,33.4,33.4,31.8,93.77,0,0,freezingrain,0,0,3.4,0.5,20,1025.9,38.2,2.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"KPWT,KSEA,KBFI,F0821,KRNT"
Seattle,2024-12-02T02:00:00,33.5,33.5,32.2,94.93,0,0,freezingrain,0,0,3.4,1,7,1026.3,98.3,0.1,0,0,0,10,Overcast,fog,"KPWT,KSEA,KBFI,F0821,KRNT"
Seattle,2024-12-02T03:00:00,34.6,34.6,33.6,96.3,0,0,,0,0,3.4,1.1,40,1026.3,98.4,1.5,0,0,0,10,Overcast,cloudy,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-02T04:00:00,34,31,33.1,96.44,0,0,,0,0,3.4,3.5,88,1026.2,98.4,1.6,0,0,0,10,Overcast,cloudy,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-02T05:00:00,34.5,31.5,33.5,96.06,0,0,,0,0,3.4,3.6,136,1026.3,98.3,1.5,0,0,0,10,Overcast,cloudy,"KPWT,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-02T06:00:00,34.4,31.2,33.4,96.12,0,0,,0,0,3.4,3.8,95,1026.5,89.8,2.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-02T07:00:00,34.1,30.5,33,95.67,0,0,,0,0,1.1,4,39,1026.8,97.6,1.9,0,0,0,10,Overcast,cloudy,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-02T08:00:00,34.3,30.6,33.6,97.25,0,0,,0,0,1.1,4.1,103,1027.3,100,0.7,9,0,0,10,Overcast,fog,"KPWT,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-02T09:00:00,35,31.2,34.5,98.13,0,0,,0,0,1.1,4.4,149,1027.5,100,0.8,32,0.1,0,10,Overcast,fog,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-02T10:00:00,35.1,32.1,34.7,98.4,0,0,,0,0,4.7,3.6,271,1027.5,98.3,1,77,0.3,1,10,Overcast,cloudy,"KPWT,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-02T11:00:00,36.1,36.1,34.5,93.74,0,0,,0,0,4.7,0.1,356,1027.6,100,1.8,98,0.4,1,10,Overcast,cloudy,"KPWT,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-02T12:00:00,37.5,37.5,35.8,93.52,0,0,,0,0,4.7,1.7,355,1027.5,96.2,3,74,0.3,1,10,Overcast,cloudy,"KPWT,KTIW,KSEA,KPAE,F0821,KRNT"
Seattle,2024-12-02T13:00:00,39.5,39.5,36.4,88.27,0,0,,0,0,3.4,0.8,357,1027.2,91.5,3.6,257,0.9,3,10,Overcast,cloudy,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821"
Seattle,2024-12-02T14:00:00,40.7,39.2,36.1,83.5,0,0,,0,0,2.2,3,96,1027.3,59.8,5.9,113,0.4,1,10,Partially cloudy,partly-cloudy-day,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-02T15:00:00,40.8,37.8,35.5,81.27,0,0,,0,0,3.4,4.5,148,1027.5,65.6,5.7,58,0.2,1,10,Partially cloudy,partly-cloudy-day,"KPWT,KSEA,KBFI,F0821,KRNT"
Seattle,2024-12-02T16:00:00,38.3,36,34.9,87.57,0,0,,0,0,3.4,3.4,99,1027.7,66.8,4.5,7,0,0,10,Partially cloudy,partly-cloudy-day,"KPWT,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-02T17:00:00,38.2,38.2,34.9,87.88,0,0,,0,0,2.2,2.7,93,1027.6,93,5.5,0,0,0,10,Overcast,cloudy,"KPWT,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-02T18:00:00,38.9,38.9,35.5,87.66,0,0,,0,0,3.4,1.3,17,1027.5,100,5.9,0,0,0,10,Overcast,cloudy,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-02T19:00:00,39.6,39.6,35.8,85.97,0,0,,0,0,3.4,0.8,360,1027.6,100,6.9,0,0,0,10,Overcast,cloudy,"KPWT,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-02T20:00:00,39.8,39.8,36,86.25,0,0,,0,0,3.4,2.8,48,1027.7,100,6.9,0,0,0,10,Overcast,cloudy,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-02T21:00:00,39,39,35.1,86.06,0,0,,0,0,3.4,2.9,63,1027.8,100,7.4,0,0,0,10,Overcast,cloudy,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-02T22:00:00,38.4,35.4,34.8,86.74,0,0,rain,0,0,3.4,4.1,78,1028,100,7.5,0,0,0,10,Overcast,cloudy,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-02T23:00:00,37.6,34.8,34.7,88.99,0,0,,0,0,3.4,3.8,292,1028.2,98.4,4.8,0,0,0,10,Overcast,cloudy,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-03T00:00:00,36.9,31.5,34.4,90.36,0,0,,0,0,3.4,7,40,1028.3,100,6,0,0,0,10,Overcast,cloudy,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821"
Seattle,2024-12-03T01:00:00,36.9,36.9,33.8,88.27,0,0,,0,0,3.4,2.9,8,1028.1,100,5.6,0,0,0,10,Overcast,cloudy,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-03T02:00:00,35.9,35.9,32.9,88.71,0,0,,0,0,3.4,2.6,11,1027.9,100,6.4,0,0,0,10,Overcast,cloudy,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-03T03:00:00,35.3,35.3,32.7,90.34,0,0,,0,0,3.4,3,54,1027.8,100,6.7,0,0,0,10,Overcast,cloudy,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-03T04:00:00,35.1,35.1,32.6,90.46,0,0,,0,0,4.7,2.7,11,1027.8,100,3.7,0,0,0,10,Overcast,cloudy,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-03T05:00:00,36.1,36.1,33.8,91.29,0,0,,0,0,4.7,2.1,14,1027.7,100,3.1,0,0,0,10,Overcast,cloudy,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-03T06:00:00,37.2,33.9,34.9,91.32,0,0,,0,0,4.7,4.2,346,1027.6,100,3.1,0,0,0,10,Overcast,cloudy,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-03T07:00:00,35.7,31.6,34,93.28,0,0,,0,0,4.7,4.8,353,1027.7,100,3.5,0,0,0,10,Overcast,cloudy,"KPWT,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-03T08:00:00,34.8,30.9,32.2,89.78,0,0,,0,0,4.7,4.4,20,1027.6,100,3.5,17,0.1,0,10,Overcast,cloudy,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-03T09:00:00,34.7,31.1,32.1,90.25,0,0,,0,0,4.7,4,15,1027.9,100,3.7,62,0.2,1,10,Overcast,cloudy,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-03T10:00:00,35.3,35.3,32.9,90.99,0,0,,0,0,4.7,1,8,1028.1,100,4.2,111,0.4,1,10,Overcast,cloudy,"KPWT,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-03T11:00:00,37.6,37.6,33.7,85.57,0,0,,0,0,4.7,1,351,1027.8,97.6,5.9,160,0.6,2,10,Overcast,cloudy,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-03T12:00:00,38.5,35.8,33.6,82.43,0,0,,0,0,4.7,3.8,9,1027.4,75.7,7.3,157,0.6,2,10,Partially cloudy,partly-cloudy-day,"KPWT,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-03T13:00:00,42,38.3,34.8,75.36,0,0,,0,0,4.7,5.7,318,1027,49.8,8.1,336,1.2,3,10,Partially cloudy,partly-cloudy-day,"KPWT,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-03T14:00:00,42.8,42.8,35.6,75.73,0,0,,0,0,4.7,1.1,356,1026.7,60.7,8.5,207,0.7,2,10,Partially cloudy,partly-cloudy-day,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-03T15:00:00,42.6,39.7,36.3,78.13,0,0,,0,0,4.7,4.7,341,1026.9,58.1,8.1,47,0.2,0,10,Partially cloudy,partly-cloudy-day,"KPWT,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-03T16:00:00,41.6,41.6,35.1,77.66,0,0,,0,0,4.7,1,4,1026.9,21,8.9,12,0,0,10,Partially cloudy,partly-cloudy-day,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-03T17:00:00,39.2,39.2,34.6,83.37,0,0,,0,0,4.7,1.4,44,1026.9,6.9,8.6,0,0,0,10,Clear,clear-night,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-03T18:00:00,35.9,33.1,32.3,86.6,0,0,,0,0,3.4,3.6,102,1026.9,4,7.3,0,0,0,10,Clear,clear-night,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-03T19:00:00,34.3,34.3,31.1,88.06,0,0,,0,0,3.4,2.6,99,1026.9,18.4,8.1,0,0,0,10,Clear,clear-night,"KPWT,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-03T20:00:00,33.3,28.8,30.8,90.4,0,0,,0,0,3.4,4.8,105,1027.1,74.4,7.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"KPWT,KSEA,KBFI,F0821,KRNT"
Seattle,2024-12-03T21:00:00,33.1,29.5,31.5,93.7,0,0,,0,0,3.4,3.9,104,1027.4,79.4,2.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-03T22:00:00,32.2,29.5,31.2,96.09,0,0,,0,0,3.4,3,121,1027.8,81.7,0.1,0,0,0,10,Partially cloudy,fog,"KPWT,KSEA,KBFI,F0821,KRNT"
Seattle,2024-12-03T23:00:00,32.3,28.3,31.2,95.8,0,0,,0,0,3.4,4.1,103,1027.6,86,1.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"KPWT,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-04T00:00:00,31.5,31.5,31.1,98.51,0,0,,0,0,3.4,1.5,57,1027.8,93.9,1.3,0,0,0,10,Overcast,cloudy,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-04T01:00:00,31.5,28.2,30.5,96.22,0,0,,0,0,3.4,3.4,60,1027.5,93,1.6,0,0,0,10,Overcast,cloudy,"KPWT,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-04T02:00:00,31.6,27.8,30.7,96.29,0,0,,0,0,3.4,3.9,140,1027.4,99.6,0.2,0,0,0,10,Overcast,fog,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-04T03:00:00,32.2,28.5,31.3,96.12,0,0,,0,0,3.4,3.9,107,1027.4,96.7,0.7,0,0,0,10,Overcast,fog,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-04T04:00:00,32.2,29,31.3,96.64,0,0,,0,0,3.4,3.4,96,1027,96.7,0.6,0,0,0,10,Overcast,fog,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-04T05:00:00,31.7,31.7,30.6,95.56,0,0,,0,0,3.4,2.5,110,1026.9,96.7,0.5,0,0,0,10,Overcast,fog,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-04T06:00:00,31.3,26.7,31.2,99.57,0,0,,0,0,3.4,4.5,126,1026.7,96.7,0.5,0,0,0,10,Overcast,fog,"KPWT,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-04T07:00:00,32.2,29.4,31.2,96,0,0,,0,0,3.4,3.1,77,1026.5,96.7,0.6,0,0,0,10,Overcast,fog,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-04T08:00:00,31.4,31.4,30.4,96.24,0,0,,0,0,3.4,2,86,1026.3,96.7,0.5,3,0,0,10,Overcast,fog,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-04T09:00:00,31.6,31.6,30.6,95.97,0,0,,0,0,3.4,2.4,94,1026.4,95.1,0.4,33,0.1,0,10,Overcast,fog,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-04T10:00:00,32.7,29.1,31.6,95.78,0,0,,0,0,3.4,3.8,127,1026.6,96.7,0.4,133,0.5,1,10,Overcast,fog,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-04T11:00:00,35,32.4,32.8,91.57,0,0,,0,0,3.4,3.3,108,1026.3,95.1,0.6,144,0.5,1,10,Overcast,fog,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-04T12:00:00,34.3,30.7,33.1,95.5,0,0,,0,0,3.4,4,61,1025.8,95,1.8,374,1.3,4,10,Overcast,cloudy,"KPWT,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-04T13:00:00,35.9,33.5,33.5,91.19,0,0,,0,0,3.4,3.1,97,1025.8,92.7,1.7,316,1.1,3,10,Overcast,cloudy,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-04T14:00:00,37.7,34.8,34.5,88,0,0,,0,0,2.2,3.9,94,1025.7,84.9,3.1,254,0.9,3,10,Partially cloudy,partly-cloudy-day,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-04T15:00:00,38.4,35.1,34.6,86.08,0,0,,0,0,3.4,4.4,333,1025,41.2,4.4,125,0.5,1,10,Partially cloudy,partly-cloudy-day,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
Seattle,2024-12-04T16:00:00,36.9,32.8,33.7,87.75,0,0,,0,0,3.4,5.1,60,1023.9,5.9,4.3,24,0.1,0,10,Clear,clear-day,"KPWT,KTIW,KSEA,KBFI,KPAE,F0821,KRNT"
